CODE,LATITUDE,LONGITUDE
HWV,40.821899,-72.8694
SIK,36.89889908,-89.5617981
S21,43.876301,-121.453003
ASW,41.2747,-85.840103
WDR,33.98289871,-83.66739655
3U2,44.912215,-115.485433
GRK,31.0672,-97.828903
INL,48.56620026,-93.40309906
OME,64.5121994,-165.4450073
RKD,44.060101,-69.099197
ANB,33.5882,-85.8581
LSV,36.23619843,-115.0339966
MDH,37.778099,-89.251999
RHP,35.195202,-83.862999
L71,35.151377,-118.016059
GYI,33.7141,-96.673698
ECG,36.260601,-76.174599
EVW,41.27479935,-111.0350037
FST,30.91570091,-102.9160004
KLS,46.11800003,-122.8980026
JWY,32.4587,-96.912399
RIL,39.526299,-107.726997
TKA,62.32049942,-150.0939941
WMC,40.89659882,-117.8059998
IKV,41.691399,-93.566399
X04,28.7071991,-81.58170319
3R9,30.3575,-97.994499
VBT,36.345699,-94.219299
5C1,29.7239,-98.694603
BXK,33.422397,-112.686317
MQS,39.97900009,-75.8655014
CPM,33.88999939,-118.2440033
E60,32.806999,-111.586998
E45,37.861528,-120.178176
CXY,40.21709824,-76.85150146
MQJ,39.843498,-85.8971
JAQ,38.376801,-120.793999
AFN,42.805099,-72.002998
S27,48.1786,-114.304001
MLF,38.426601,-113.012001
EQY,35.01879883,-80.62020111
AQW,42.6959,-73.170403
PEQ,31.38240051,-103.5110016
PLU,47.103901,-122.287003
ROG,36.37229919,-94.10690308
,41.433399,-82.652298
SBM,43.76959991,-87.85140228
SYI,35.560101,-86.442497
SWI,33.624199,-96.586098
TPF,27.91559982,-82.44930267
UES,43.04100037,-88.23709869
LNA,26.59300041,-80.08509827
ZPH,28.228201,-82.155899
GLH,33.482899,-90.985603
CMX,47.16839981,-88.4890976
HIB,47.384831,-92.836905
JMS,46.92969894,-98.67819977
CIU,46.242038,-84.462082
LNY,20.785675,-156.951324
MLS,46.427268,-105.885372
ALW,46.09489822,-118.288002
BBG,36.532082,-93.200544
DIK,46.797533,-102.801905
ESC,45.723199,-87.088623
DAN,36.572899,-79.336098
NUQ,37.4161,-122.049004
MLC,34.882401,-95.783501
MPV,44.20349884,-72.56230164
BXM,43.89220047,-69.93859863
DUA,33.939675,-96.395072
FKL,41.37789917,-79.86039734
MWH,47.20769882,-119.3199997
12N,41.008598,-74.737999
1F0,34.14699936,-97.12270355
S50,47.327702,-122.226997
CNI,34.3106,-84.423897
TSO,40.561901,-81.077499
3CK,42.206799,-88.322998
33N,39.21874,-75.600424
X35,29.0618,-82.37660217
FVX,37.35749817,-78.43779755
FSK,37.79840088,-94.76940155
EZF,38.2668,-77.449203
RMN,38.398102,-77.455498
GOK,35.84980011,-97.41560364
HTH,38.544399,-118.634002
HES,38.6534996,-122.8990021
1C9,36.95330048,-121.4649963
LNC,32.577564,-96.717494
S30,44.52980042,-122.9300003
MAE,36.98860168,-120.1119995
M01,35.200699,-90.054001
MIC,45.062,-93.353897
EWK,38.05820084,-97.27449799
N66,42.5247,-75.0644
IUA,42.908902,-77.325226
PTB,37.18379974,-77.50740051
SAD,32.85480118,-109.6350021
SEG,40.8205986,-76.86389923
ASG,36.17639923,-94.11930084
83D,45.891701,-84.738098
SJN,34.51860046,-109.3789978
SBS,40.5163002,-106.8659973
SVE,40.375702,-120.572998
FWN,41.20019913,-74.6230011
TGI,37.8251,-75.997803
OPN,32.95460129,-84.26319885
MJX,39.92750168,-74.29239655
TVY,40.612301,-112.350998
VIH,38.127399,-91.769501
APN,45.0780983,-83.56030273
DOV,39.129501,-75.466003
ELD,33.221001,-92.813301
HNM,20.795601,-156.014008
PIB,31.4671,-89.337097
TCM,47.137699,-122.475998
AUG,44.3205986,-69.79730225
ENA,60.570946,-151.245174
RIW,43.064201,-108.459999
LBX,29.108601,-95.462097
DNL,33.46649933,-82.03939819
BYI,42.54259872,-113.7720032
DHT,36.02259827,-102.5469971
JCT,30.51129913,-99.7634964
LVS,35.654202,-105.141998
BPK,36.3689003,-92.47049713
AIK,33.649399,-81.684998
LEW,44.04850006,-70.28350067
PLK,36.62590027,-93.22889709
XBP,33.175301,-97.8284
CTJ,33.631001,-85.152
SOP,35.237184,-79.389381
L77,33.664729,-115.710819
CPT,32.353802,-97.433701
GLY,38.35660172,-93.68419647
O60,38.77600098,-122.9929962
FLY,38.945801,-104.57
42B,41.446072,-72.45698
EKX,37.686001,-85.925003
EKM,41.7193985,-86.00319672
F34,36.86000061,-120.4639969
FZY,43.3508,-76.3881
E36,38.92110062,-120.8649979
GBD,38.344299,-98.8592
L26,34.377201,-117.316002
JES,31.554001,-81.8825
AIZ,38.09600067,-92.54949951
LZZ,31.106199,-98.1959
N07,40.94749832,-74.3144989
LDJ,40.61740112,-74.24459839
50R,29.85029984,-97.67240143
LPR,41.344299,-82.177597
N14,39.934299,-74.807297
3S7,45.69820023,-123.9300003
MFV,37.64690018,-75.76110077
MEZ,34.545399,-94.202698
LOM,40.13750076,-75.26509857
PVW,34.168098,-101.717003
PNT,40.924255,-88.62447
39N,40.39920044,-74.6588974
DAW,43.2841,-70.929298
TTA,35.583698,-79.1008
5B2,43.0513,-73.861198
X26,27.812599,-80.495903
3B0,42.10089874,-72.03839874
21D,44.99750137,-92.85569763
TRL,32.709202,-96.267403
THV,39.917,-76.873001
TDZ,41.56489944,-83.4822998
1Q4,37.6791,-121.300003
THA,35.3801,-86.246399
TNP,34.133901,-115.947347
RYV,43.169601,-88.723198
LNN,41.683998,-81.389702
CEF,42.194,-72.534798
YAK,59.508717,-139.660435
AXN,45.866299,-95.394699
NPA,30.352699,-87.318604
DMA,32.16650009,-110.8830032
HZY,41.778,-80.695503
BVI,40.772499,-80.391403
HBG,31.26479912,-89.25279999
NIP,30.2358,-81.680603
UOX,34.38430023,-89.53679657
JNX,35.540901,-78.390297
TTS,28.615,-80.694504
S12,44.63779831,-123.0589981
TDW,35.16989899,-101.8259964
GVQ,43.0317,-78.167603
ARW,32.412201,-80.634399
O02,39.818501,-120.352997
1C5,41.69599915,-88.1292038
D83,39.01269913,-123.3830032
1G0,41.390999,-83.630096
CQX,41.68840027,-69.98950195
CPK,36.6656,-76.320702
CWI,41.83110046,-90.32910156
CUT,43.733299,-103.617996
7FL6,29.0802002,-81.04669952
DYT,46.721901,-92.043404
ELN,47.03300095,-120.5309982
WDG,36.37919998,-97.79109955
EIK,40.0102005,-105.0479965
GPH,39.3325,-94.309601
FFT,38.181698,-84.906764
K34,38.80690002,-94.95619965
REG,30.172701,-90.940598
3S8,42.510101,-123.388
VGC,42.8438,-75.561401
HIG,39.07289886,-93.67749786
P14,34.94070053,-110.1380005
7S5,44.86700058,-123.197998
UMP,39.9352,-86.044998
INF,28.803588,-82.318311
KIC,36.22800064,-121.1220016
OXI,41.330098,-86.662302
3M0,36.348701,-92.557098
MLD,42.166599,-112.296997
M45,38.73469925,-119.7669983
MMK,41.50870132,-72.82949829
MLJ,33.154202,-83.240701
MBY,39.464393,-92.428365
SIY,41.781399,-122.468002
MBT,35.877499,-86.377502
60R,30.37190056,-96.11329651
U14,39.73681,-111.870063
VTA,40.02470016,-82.46179962
IJD,41.743999,-72.180298
UT25,37.015868,-110.202031
OMH,38.2472,-78.045601
OWA,44.123402,-93.260597
28J,29.6586,-81.688904
P20,34.14891,-114.268362
C77,42.322899,-88.836304
REI,34.08530045,-117.1460037
RIF,38.734068,-112.101603
SQI,41.742175,-89.673629
L00,34.8708,-118.209
ANK,38.5383,-106.049004
W75,37.602402,-76.446701
SZT,48.29949951,-116.5599976
SCR,35.7043,-79.504204
SGS,44.857101,-93.032898
SRB,36.055901,-85.530701
ASN,33.56990051,-86.05090332
AWM,35.13510132,-90.23439789
AOO,40.296398,-78.32
BFD,41.80310059,-78.64009857
RHI,45.63119888,-89.46749878
TVF,48.065701,-96.184998
OTM,41.106368,-92.449837
RWI,35.8563,-77.891899
JRF,21.3074,-158.070009
BNO,43.590463,-118.955154
ELY,39.29970169,-114.8420029
LBT,34.610773,-79.05943
OFK,41.98550034,-97.43509674
SNY,41.101299,-102.985001
AFO,42.71120071,-110.9420013
VUJ,35.41669846,-80.15080261
ANP,38.942902,-76.568398
S05,43.08649826,-124.4079971
EDJ,40.372299,-83.819
5G7,40.885399,-83.868599
O57,38.26386,-119.222775
BUU,42.69070053,-88.30460358
BTP,40.776901,-79.949699
P19,33.298829,-111.915795
SNC,41.384177,-72.506011
C80,36.163101,-120.293999
I40,40.3092,-81.853401
CBF,41.25920105,-95.76059723
CJR,38.526699,-77.858902
DSV,42.570545,-77.713273
4R9,30.2605,-88.127502
MGY,39.5890007,-84.22489929
LUD,33.254601,-97.580597
FKN,36.698101,-76.903801
GBG,40.93799973,-90.43109894
P13,33.3531,-110.667
GSH,41.52640152,-85.79290009
40G,35.65060043,-112.1480026
3O1,37.26269913,-120.9629974
HMP,33.389876,-84.331011
7S3,45.42850113,-122.9420013
IDP,37.15840149,-95.77839661
HKS,32.33449936,-90.22219849
3LF,39.162498,-89.674599
O20,38.091599,-121.359001
O26,36.588299,-118.052002
ONX,36.398899,-76.016296
GHG,42.097665,-70.67283
4I3,40.328701,-82.523804
W95,35.1012,-75.966003
PTS,37.449501,-94.731102
4B8,41.69039917,-72.8647995
POF,36.773899,-90.324898
2O1,39.943902,-120.945
RIU,38.486755,-121.102822
RID,39.757198,-84.842796
AXH,29.5061,-95.476898
FYJ,37.521299,-76.762762
SHN,47.23360062,-123.1480026
EZZ,39.7276,-94.276398
SCA,40.241402,-84.150902
SET,38.929699,-90.43
1H0,38.726799,-90.508301
T74,30.572599,-97.443199
16G,41.094101,-83.212502
O86,40.98320007,-122.6940002
UVA,29.2112999,-99.74359894
O46,41.480786,-122.454791
ETB,43.422278,-88.128966
4N1,41.12820053,-74.34670258
DMW,39.60829926,-77.00769806
CWC,33.85779953,-98.49040222
O28,39.451322,-123.372356
BKW,37.7873,-81.124199
BET,60.77980042,-161.8379974
GGW,48.212502,-106.614998
HST,25.4886,-80.383598
JST,40.31610107,-78.83390045
OTZ,66.88469696,-162.598999
JHM,20.9629,-156.673004
BRW,71.285402,-156.766008
CVN,34.426594,-103.078794
CEZ,37.303001,-108.627998
NGP,27.6926,-97.2911
PAQ,61.594898,-149.08901
CNU,37.668173,-95.486727
HYR,46.02519989,-91.44429779
BKH,22.0228,-159.785004
LVM,45.69940186,-110.447998
HRT,30.427799,-86.689301
PBF,34.174121,-91.935643
RWL,41.80559921,-107.1999969
INK,31.77960014,-103.2009964
HDH,21.5795,-158.197006
74S,48.498513,-122.662513
VJI,36.687099,-82.033302
ANW,42.579201,-99.992995
XLL,40.570105,-75.486763
F44,32.163799,-95.8284
BAM,40.59899902,-116.8740005
DDH,42.8913,-73.246399
1N7,40.9711,-74.997498
DZJ,34.855099,-83.996902
VER,38.946701,-92.682701
BTF,40.86940002,-111.927002
N94,40.187901,-77.174301
4A4,34.01869965,-85.14649963
CHK,35.09740067,-97.96769714
CYO,39.515999,-82.982101
CGS,38.98059845,-76.92230225
CVC,33.63249969,-83.84960175
CFJ,39.975602,-86.919899
DNV,40.199124,-87.59663
PSK,37.13729858,-80.67849731
CQF,30.460501,-87.876999
FTT,38.83810043,-92.00260162
3GV,39.015149,-94.215252
GPZ,47.21110153,-93.50980377
GPC,39.632596,-86.813793
GYH,34.758301,-82.376404
E55,38.801602,-123.530504
7B3,42.961382,-70.830311
LRY,38.609863,-94.343548
BIV,42.742901,-86.107399
DZB,30.52709961,-98.35870361
HSP,37.95140076,-79.83390045
LVJ,29.521299,-95.242104
OZW,42.62919998,-83.98210144
JSO,31.86930084,-95.2173996
JZP,34.4534,-84.457397
KNB,37.011101,-112.530998
S36,47.337102,-122.103996
U87,43.912209,-114.79622
RYW,30.4986,-97.969498
CWF,30.2106,-93.143204
M54,36.190399,-86.315697
O24,37.95830154,-119.1070023
LSB,32.33349991,-108.6920013
LKU,38.0098,-77.9701
LHZ,36.0233,-78.330299
MAC,32.82210159,-83.56199646
41U,39.32910156,-111.6149979
MHL,39.09579849,-93.20290375
MWO,39.530998,-84.395302
HWY,38.5863,-77.710602
MHE,43.77479935,-98.03859711
EFT,42.614899,-89.590401
1O5,41.73040009,-122.5459976
MGR,31.0848999,-83.80329895
HEZ,31.614817,-91.297331
NVD,37.8521,-94.304901
2B2,42.795898,-70.841202
O37,39.72119904,-122.1470032
PLR,33.55879974,-86.24909973
PEO,42.6371,-77.052902
L65,33.760899,-117.218002
FPY,30.0693,-83.580597
PIM,32.84069824,-84.88240051
PCM,28.0002,-82.1642
UNO,36.878399,-91.902702
PIL,26.166201,-97.345901
O85,40.57490158,-122.4079971
RXE,43.8339,-111.805002
RJD,38.9701,-75.866302
RCR,41.06560135,-86.18170166
DMO,38.70740128,-93.17590332
SMQ,40.62599945,-74.67019653
STF,33.43310165,-88.84860229
TVI,30.90159988,-83.88130188
VNW,40.8647,-84.609398
ARG,36.124667,-90.925111
RBW,32.92100143,-80.64060211
AXV,40.49340057,-84.29889679
N51,40.583698,-74.736198
P33,32.245399,-109.894997
JYR,40.896801,-97.622803
FOD,42.552624,-94.191237
HON,44.385201,-98.2285
AKN,58.677845,-156.651965
ADQ,57.75,-152.4940033
LWT,47.048429,-109.466143
MCF,27.8493,-82.521202
WRI,40.0155983,-74.59169769
OGS,44.6819,-75.4655
PDT,45.695099,-118.841003
GWO,33.495025,-90.088204
EIL,64.66570282,-147.102005
EET,33.17699814,-86.78279877
JHW,42.15425,-79.254008
LOL,40.06639862,-118.5650024
RNH,45.1483,-92.538101
SME,37.05339813,-84.61589813
IYS,61.571701,-149.539993
TNT,25.861788,-80.89701
CVX,45.304798,-85.274803
UNI,39.211839,-82.22949
AMG,31.53610039,-82.50659943
E38,30.384199,-103.683998
AID,40.10860062,-85.61299896
AAF,29.727501,-85.027496
X06,27.195549,-81.837287
HBI,35.65449905,-79.8946991
BAX,43.780201,-82.985397
MRH,34.73360062,-76.66059875
M17,37.5961,-93.347702
F00,33.6128,-96.179298
BWC,32.99290085,-115.5169983
AEJ,38.812906,-106.120062
CZL,34.455399,-84.939201
OEB,41.933399,-85.052597
AJR,34.499901,-83.556702
CRS,32.02809906,-96.40059662
N03,42.59260178,-76.21489716
77S,43.93080139,-123.0070038
PUJ,33.912328,-84.941111
DNN,34.72290039,-84.87020111
L09,36.604099,-117.158997
DLO,35.74560165,-119.2369995
EQA,37.77410126,-96.81759644
HRJ,35.379398,-78.733002
EUF,31.95129967,-85.12889862
FBL,44.32844,-93.312534
1A5,35.22259903,-83.41899872
S45,44.87689972,-124.0289993
GWS,39.50830078,-107.310997
GDJ,32.442222,-97.824444
GBR,42.18420029,-73.40319824
CPP,33.598008,-83.138158
6A2,33.227001,-84.274902
8A1,34.403035,-86.263615
HJO,36.31669998,-119.6279984
HZL,40.98680115,-75.99490356
N30,41.515301,-75.251503
,29.9352,-95.639603
3T5,29.908001,-96.949997
T41,29.6693,-95.064201
X07,27.893801,-81.620399
LKV,42.16109848,-120.3990021
I68,39.4622,-84.251801
0N0,39.29109955,-94.44219971
VAY,39.942902,-74.845703
IMS,38.75889969,-85.46549988
S33,44.67020035,-121.1549988
MTW,44.127116,-87.681983
1B9,42.00009918,-71.19680023
L41,36.8125,-111.647003
MRF,30.369593,-104.015893
LXY,31.63979912,-96.51470184
2R4,30.6376,-86.993698
LVN,44.627899,-93.228104
C09,41.4254,-88.418701
OSA,33.095501,-94.961502
W04,46.999324,-124.142418
PQL,30.46279907,-88.52919769
LQK,34.81000137,-82.70290375
C47,43.560299,-89.482903
PMH,38.84049988,-82.84729767
POV,41.210201,-81.251602
RPD,45.423024,-91.773127
FQD,35.4282,-81.935097
O79,39.581001,-120.353996
84R,30.028157,-97.167028
SPK,40.145027,-111.667694
3DW,37.222705,-93.248348
SUE,44.84370041,-87.42150116
SUW,46.688612,-92.095041
XSA,37.8596,-76.894096
VLL,42.5429,-83.177902
3G3,41.003101,-81.7565
RCM,38.784199,-93.802902
WVL,44.53319931,-69.67549896
CHN,27.5149,-81.880501
USE,41.6101,-84.127197
BDH,45.117552,-95.132259
WLD,37.168598,-97.037598
10C,42.402735,-88.376942
BJJ,40.87480164,-81.88829803
LHD,61.18,-149.972003
W55,47.629002,-122.338997
F57,28.057501,-81.762802
,39.77420044,-104.8789978
ALM,32.837818,-105.993149
COF,28.2349,-80.6101
SCC,70.19470215,-148.4649963
EDW,34.910781,-117.886391
MGE,33.915401,-84.516296
PMD,34.629398,-118.084999
ATY,44.91400146,-97.15470123
IAB,37.621899,-97.268204
CDR,42.837601,-103.095001
ORT,62.9613,-141.929001
SVC,32.636701,-108.154736
VDZ,61.132712,-146.246567
LSF,32.332546,-84.988003
LRF,34.91690063,-92.14969635
OFF,41.119307,-95.90851
BCV,61.4165,-149.507004
CUB,33.97050095,-80.99520111
CTB,48.608657,-112.378183
DUG,31.464139,-109.60456
NJK,32.829201,-115.671996
NGU,36.937599,-76.289299
ONO,44.0198,-117.013289
RWF,44.547199,-95.082298
TCC,35.18280029,-103.6029968
VTN,42.856211,-100.549192
,61.186683,-149.965446
K59,39.570499,-95.180298
3AU,37.6716,-97.077904
BMT,30.070635,-94.215746
BEA,28.36190033,-97.79100037
0G6,41.4674,-84.506599
CVB,29.3419,-98.850899
CHT,39.7822,-93.495697
2O6,37.11240005,-120.2470016
MRC,35.55410004,-87.17890167
CXW,35.019889,-92.555111
CMD,34.2687,-86.858002
DFI,41.33750153,-84.42880249
DTL,46.824301,-95.883322
DYR,35.999158,-89.404898
EBG,26.4417,-98.1222
FNB,40.0788,-95.592003
3D2,45.135399,-87.185898
FMM,40.335758,-103.804371
T67,32.930535,-97.412328
FRR,38.9175,-78.253502
GDM,42.54999924,-72.01609802
27K,38.234405,-84.434702
GGE,33.31169891,-79.31960297
GYB,30.1693,-96.980003
3T0,33.83929825,-96.81009674
GGI,41.70991,-92.736052
U96,37.435169,-110.564373
HAE,39.724499,-91.443703
HSE,35.23279953,-75.61779785
HZE,47.28990173,-101.5810013
HFY,39.628399,-86.087898
IJX,39.774601,-90.238297
HEG,30.2778,-81.805901
C62,41.472698,-85.260803
OKK,40.52819824,-86.05899811
20V,40.05341,-106.369078
DUH,41.73590088,-83.65540314
LBO,37.6483,-92.652397
1Z1,36.257984,-113.231063
00R,30.6859,-95.017899
LPC,34.66559982,-120.4680023
X59,27.962,-80.559799
MFI,44.63690186,-90.18930054
EVU,40.352501,-94.915001
MWC,43.110401,-88.034401
MKS,33.185501,-80.036301
0B5,42.5914,-72.522797
MRN,35.820202,-81.611397
MPG,39.880798,-80.735802
4I9,40.524502,-82.850098
LRO,32.8978,-79.782898
OKH,48.25149918,-122.6740036
26N,39.2635,-74.607498
60J,33.90850067,-78.43669891
ODO,31.920601,-102.387001
HSD,35.601799,-97.7062
PSX,28.72750092,-96.25099945
PKD,46.9006,-95.073095
GWW,35.460602,-77.964897
PEZ,28.95420074,-98.51999664
PNM,45.559898,-93.6082
TIP,40.293598,-88.142403
L36,38.674999,-121.445
52F,33.051575,-97.232051
38D,40.948101,-80.862099
SRC,35.210602,-91.737503
MIT,35.507401,-119.192002
SDA,40.75159836,-95.41369629
6B9,42.914001,-76.440804
S37,40.041605,-76.201386
SPF,44.4803009,-103.7829971
SPW,43.16550064,-95.20279694
LNR,43.2099,-90.181332
STE,44.54520035,-89.53029633
IRS,41.813301,-85.439003
DYB,33.0634,-80.279297
1Q2,40.650169,-120.768524
TAN,41.874401,-71.016602
TAZ,39.534199,-89.327797
4B6,43.8773,-73.413101
N27,41.740002,-76.447098
06A,32.460499,-85.680002
VDI,32.19269943,-82.37120056
CNW,31.641129,-97.073335
WBW,41.29719925,-75.85119629
SDC,43.234573,-77.119403
ONA,44.077202,-91.708298
TBN,37.7416,-92.140701
GST,58.4253006,-135.7070007
PAM,30.069599,-85.575401
SKA,47.615101,-117.655998
RND,29.529699,-98.2789
WRL,43.965698,-107.950996
DVL,48.115454,-98.908796
NKT,34.900902,-76.880699
CSV,35.95131,-85.08499
ALI,27.7409,-98.026901
EKN,38.889759,-79.857651
YKN,42.91669846,-97.3859024
SRR,33.462799,-105.535004
BKE,44.83729935,-117.8089981
07FA,25.325399,-80.274803
NQX,24.57579994,-81.68890381
ARA,30.0378,-91.883904
NUW,48.351799,-122.655998
PNA,42.79550171,-109.8069992
RSL,38.87210083,-98.8117981
S31,48.48389816,-122.9380035
ORK,34.83309937,-92.25409698
BIE,40.3013,-96.754097
WA09,48.612301,-123.139
ADG,41.866205,-84.077983
3O9,36.57759857,-94.86190033
L54,32.95009995,-116.2929993
AKO,40.17559814,-103.2220001
ALX,32.91469955,-85.96299744
BRY,37.81430054,-85.49960327
HSA,30.3678,-89.454597
HMZ,40.085952,-78.513359
E95,31.999396,-110.358224
U60,45.133202,-115.321999
BGD,35.70090103,-101.3939972
BKD,32.71900177,-98.89099884
7G0,43.181099,-77.915802
CFD,30.71570015,-96.33139801
CAD,44.275749,-85.421534
2W6,38.315399,-76.550102
,35.935001,-79.065902
2S7,42.57944,-121.879063
CTZ,34.9756012,-78.36460114
CFV,37.09400177,-95.57189941
0O4,39.944555,-122.170851
DVK,37.579409,-84.774347
54J,30.7313,-86.151604
ONZ,42.099098,-83.161499
M02,36.127998,-87.429802
DLN,45.25540161,-112.5530014
DYL,40.33300018,-75.12229919
DKK,42.49247,-79.273102
33U,40.91770172,-109.3909988
ELA,29.60059929,-96.32189941
BLU,39.27500153,-120.7099991
O89,41.01879883,-121.4329987
2I3,37.610022,-86.507262
FAM,37.761101,-90.428597
FYM,35.05970001,-86.56400299
SMD,41.14339828,-85.15280151
FKR,40.273399,-86.562202
FRH,38.50619888,-86.63690186
88NV,40.757303,-119.212861
GLW,37.03179932,-85.9536972
4S1,42.41339874,-124.4240036
05C,41.519798,-87.399498
MNZ,31.665899,-98.148598
PAK,21.8969,-159.602997
HDO,29.35950089,-99.17669678
HTF,42.382139,-77.68211
HHG,40.852901,-85.4571
X58,27.03639984,-80.44010162
JER,42.72669983,-114.4570007
EMM,41.82410049,-110.5569992
EOK,40.4598999,-91.42849731
ILE,31.08580017,-97.68650055
F31,33.99100113,-96.64279938
4R5,46.7887,-90.758698
PPO,41.57249832,-86.73449707
N12,40.066799,-74.177696
EXX,35.781101,-80.303802
L53,38.08409882,-121.3160019
MBO,32.438702,-90.103104
MZZ,40.48989868,-85.67970276
MTO,39.477901,-88.279198
1G5,41.13189,-81.767368
W91,37.1077,-79.592499
W16,47.871375,-121.995698
42U,41.1488,-111.766998
U76,43.13130188,-115.7300034
UCP,41.02529907,-80.41339874
OIC,42.5666008,-75.52410126
L90,33.14594,-116.129755
3N6,40.329899,-74.346802
1V6,38.429739,-105.108562
4S9,45.21630096,-122.5899963
PUC,39.613899,-110.751
UKT,40.4352,-75.381897
2J9,30.5979,-84.557404
RZL,40.94789886,-87.18260193
UZA,34.9878006,-81.05719757
RSN,32.514187,-92.588517
E77,32.636501,-110.647003
DNA,31.881001,-106.705002
P23,35.334999,-112.887001
N79,40.836899,-76.552498
SPZ,39.40299988,-119.2509995
TBR,32.48270035,-81.73690033
3B3,42.4259,-71.7929
SCD,33.171799,-86.305496
L17,35.14147,-119.438624
HAI,41.959801,-85.593399
TMA,31.42900085,-83.4885025
TDF,36.284901,-78.9842
TOR,42.0644989,-104.1529999
TLR,36.15629959,-119.3259964
O15,37.48740005,-120.6969986
TWM,47.04919815,-91.74510193
X23,28.924286,-81.651826
VLA,38.991501,-89.166199
B06,44.191499,-73.358889
FYG,38.587601,-90.993797
AWG,41.27610016,-91.67340088
B16,43.080299,-76.538399
GA2,33.183534,-84.377997
W03,35.770401,-77.96980286
BGF,35.177502,-86.0662
IWI,43.96139908,-69.71260071
OTG,43.65477,-95.577364
O52,39.12369919,-121.6050034
L22,34.129659,-116.407411
S60,47.754799,-122.259003
DYS,32.420799,-99.854599
LTS,34.667099,-99.266701
BLF,37.295799,-81.207703
LFI,37.082901,-76.360497
TIK,35.4147,-97.386597
PSG,56.80170059,-132.9450073
WRB,32.640099,-83.591904
AIA,42.052543,-102.803965
GDV,47.137658,-104.80691
IMT,45.81911,-88.114557
BIX,30.41040039,-88.92440033
79J,31.3088,-86.393799
BDE,48.728401,-94.612198
BBD,31.178931,-99.324732
CDS,34.43379974,-100.288002
BIF,31.84950066,-106.3799973
NFW,32.769199,-97.441498
GUY,36.68510056,-101.5080032
OGB,33.45679855,-80.85949707
SXQ,60.474935,-151.038471
SOA,30.58569908,-100.6490021
AUW,44.92620087,-89.62660217
BTT,66.913902,-151.529007
LUP,21.211,-156.973999
SGY,59.460343,-135.316651
ACJ,32.110802,-84.188904
ANQ,41.639702,-85.083504
FGU,35.044315,-85.020146
GWB,41.307201,-85.0644
0O2,35.287128,-116.081657
BYY,28.973301,-95.863503
HPY,29.78610039,-94.95269775
07S,37.65919876,-96.52719879
BFR,38.84000015,-86.44539642
BML,44.57540131,-71.17590332
BPG,32.212601,-101.522003
W00,38.941397,-76.772401
BBW,41.43650055,-99.64219666
CBG,45.557499,-93.264198
OZS,37.974024,-92.691254
BQ1,35.341702,-79.436897
U70,44.49380112,-116.0159988
3S4,42.10369873,-123.6819992
S10,47.866001,-119.943001
6R3,30.3564,-95.008003
AZC,36.95919,-113.013166
UBS,33.4654007,-88.38030243
3W5,48.5298,-121.758003
COT,28.45669937,-99.22029877
O09,39.790199,-123.265999
CKN,47.84170151,-96.62159729
I73,39.682215,-84.239042
DCU,34.65269852,-86.94539642
AJZ,38.7864,-108.064003
DUC,34.47090149,-97.9598999
S28,48.997799,-100.042999
1O6,41.263199,-122.272003
00C,37.203201,-107.869003
1H2,39.0704,-88.533501
08A,32.5294,-86.328201
